transaction_id,user_id,date_key,transaction_datetime,hour,time_bucket,payment_method,category,merchant,platform,device_type,city,amount,amount_bucket,net_amount,cashback_earned,discount_applied,total_savings,savings_pct,status,is_success,is_failed,is_pending,failure_reason,processing_time_sec,processing_speed,is_flagged,is_flagged_int,fraud_reason,is_refunded,is_refunded_int,refund_amount
TXN0039135,USR00176,20250402,2025-04-02 11:22:50,11,Morning,UPI,Groceries,DMart,Mobile App,iOS,Hyderabad,1452.76,Medium (₹500-2K),1452.76,0.0,0.0,0.0,0.0,Success,1,0,0,,1.85,Fast,False,0,,False,0,0.0
TXN0039299,USR00190,20250402,2025-04-02 11:32:54,11,Morning,Credit Card,Education,Coursera,Web Browser,Windows,Bangalore,22000.96,High (₹10K-50K),22000.96,0.0,0.0,0.0,0.0,Success,1,0,0,,1.21,Fast,True,1,Unusually High Amount,False,0,0.0
TXN0037514,USR00210,20250402,2025-04-02 11:37:24,11,Morning,UPI,Health,Tata Health,Web Browser,Mac,Bangalore,7636.48,Large (₹2K-10K),7636.48,0.0,0.0,0.0,0.0,Success,1,0,0,,0.8,Instant,False,0,,False,0,0.0
TXN0038197,USR00462,20250402,2025-04-02 11:37:57,11,Morning,UPI,Food & Dining,Pizza Hut,QR Code,Android,Pune,1306.85,Medium (₹500-2K),1306.85,0.0,0.0,0.0,0.0,Success,1,0,0,,2.43,Normal,False,0,,False,0,0.0
TXN0039164,USR00056,20250402,2025-04-02 11:53:58,11,Morning,UPI,Shopping,Nykaa,Web Browser,Windows,Delhi,5882.4,Large (₹2K-10K),5882.4,0.0,0.0,0.0,0.0,Success,1,0,0,,1.11,Fast,False,0,,True,1,5882.4
TXN0039205,USR00444,20250402,2025-04-02 12:06:40,12,Afternoon,UPI,Investments,Zerodha,Web Browser,Mac,Chandigarh,1201.54,Medium (₹500-2K),1201.54,0.0,0.0,0.0,0.0,Success,1,0,0,,1.91,Fast,False,0,,False,0,0.0
TXN0037846,USR00061,20250402,2025-04-02 12:58:16,12,Afternoon,Mobile Wallet,Shopping,Amazon,POS Terminal,POS,Bangalore,3951.97,Large (₹2K-10K),3951.97,0.0,0.0,0.0,0.0,Success,1,0,0,,2.53,Normal,False,0,,False,0,0.0
TXN0038573,USR00238,20250402,2025-04-02 13:03:22,13,Afternoon,Mobile Wallet,Shopping,Myntra,Mobile App,iOS,Hyderabad,14654.24,High (₹10K-50K),14654.24,0.0,0.0,0.0,0.0,Pending,0,0,1,Processing,19.6,Very Slow,False,0,,False,0,0.0
TXN0037300,USR00058,20250402,2025-04-02 13:08:21,13,Afternoon,UPI,Shopping,Ajio,Web Browser,Windows,Hyderabad,5559.25,Large (₹2K-10K),5181.24,378.01,0.0,378.01,6.8,Success,1,0,0,,2.52,Normal,False,0,,False,0,0.0
TXN0039416,USR00321,20250402,2025-04-02 13:14:40,13,Afternoon,UPI,Food & Dining,McDonalds,Web Browser,Windows,Chandigarh,1431.0,Medium (₹500-2K),1334.01,0.0,96.99,96.99,6.78,Success,1,0,0,,0.97,Instant,False,0,,True,1,1431.0
TXN0038454,USR00377,20250402,2025-04-02 13:15:13,13,Afternoon,Credit Card,Bills & Utilities,Electricity Board,Web Browser,Windows,Bangalore,2355.84,Large (₹2K-10K),2355.84,0.0,0.0,0.0,0.0,Success,1,0,0,,1.78,Fast,False,0,,False,0,0.0
TXN0038504,USR00349,20250402,2025-04-02 13:18:49,13,Afternoon,UPI,Bills & Utilities,Gas Agency,Mobile App,iOS,Mumbai,2258.4,Large (₹2K-10K),2258.4,0.0,0.0,0.0,0.0,Pending,0,0,1,Processing,23.62,Very Slow,False,0,,False,0,0.0
TXN0037626,USR00370,20250402,2025-04-02 13:31:17,13,Afternoon,Credit Card,Shopping,Flipkart,QR Code,iOS,Mumbai,9477.5,Large (₹2K-10K),9477.5,0.0,0.0,0.0,0.0,Success,1,0,0,,1.97,Fast,False,0,,False,0,0.0
TXN0038019,USR00098,20250402,2025-04-02 13:51:46,13,Afternoon,UPI,Bills & Utilities,DTH Recharge,Web Browser,Windows,Delhi,2990.11,Large (₹2K-10K),2990.11,0.0,0.0,0.0,0.0,Success,1,0,0,,0.88,Instant,False,0,,False,0,0.0
TXN0037350,USR00032,20250402,2025-04-02 14:03:23,14,Afternoon,Credit Card,Entertainment,Hotstar,Mobile App,Android,Kolkata,950.7,Medium (₹500-2K),950.7,0.0,0.0,0.0,0.0,Success,1,0,0,,2.39,Normal,False,0,,False,0,0.0
TXN0039179,USR00348,20250402,2025-04-02 14:23:50,14,Afternoon,Credit Card,Shopping,Croma,Mobile App,Android,Coimbatore,4580.96,Large (₹2K-10K),4580.96,0.0,0.0,0.0,0.0,Success,1,0,0,,2.76,Normal,False,0,,False,0,0.0
TXN0037538,USR00010,20250402,2025-04-02 14:31:04,14,Afternoon,Credit Card,Food & Dining,McDonalds,Web Browser,Windows,Pune,695.12,Medium (₹500-2K),599.87,0.0,95.25,95.25,13.7,Success,1,0,0,,1.63,Fast,False,0,,False,0,0.0
TXN0038269,USR00136,20250402,2025-04-02 14:40:44,14,Afternoon,Mobile Wallet,Entertainment,Amazon Prime,Mobile App,Android,Mumbai,2133.53,Large (₹2K-10K),1925.48,208.05,0.0,208.05,9.75,Success,1,0,0,,0.75,Instant,False,0,,False,0,0.0
TXN0038603,USR00227,20250402,2025-04-02 14:41:56,14,Afternoon,UPI,Investments,Zerodha,Mobile App,Android,Mumbai,103560.78,Premium (₹50K+),103560.78,0.0,0.0,0.0,0.0,Success,1,0,0,,2.65,Normal,False,0,,False,0,0.0
TXN0039055,USR00052,20250402,2025-04-02 14:53:48,14,Afternoon,UPI,Shopping,Flipkart,Web Browser,Linux,Delhi,6797.31,Large (₹2K-10K),5616.99,0.0,1180.32,1180.32,17.36,Success,1,0,0,,1.49,Fast,False,0,,False,0,0.0
TXN0037740,USR00217,20250402,2025-04-02 15:00:06,15,Afternoon,UPI,Food & Dining,Zomato,Mobile App,Android,Pune,968.92,Medium (₹500-2K),968.92,0.0,0.0,0.0,0.0,Success,1,0,0,,1.06,Fast,False,0,,False,0,0.0
TXN0037665,USR00391,20250402,2025-04-02 15:28:27,15,Afternoon,UPI,Bills & Utilities,Broadband Bill,Mobile App,Android,Hyderabad,1587.59,Medium (₹500-2K),1587.59,0.0,0.0,0.0,0.0,Pending,0,0,1,Processing,16.78,Very Slow,False,0,,False,0,0.0
TXN0037601,USR00075,20250402,2025-04-02 15:47:28,15,Afternoon,Net Banking,Entertainment,Netflix,Mobile App,iOS,Mumbai,308.33,Small (₹100-500),308.33,0.0,0.0,0.0,0.0,Success,1,0,0,,1.38,Fast,False,0,,False,0,0.0
TXN0039244,USR00412,20250402,2025-04-02 15:50:33,15,Afternoon,Credit Card,Shopping,Nykaa,POS Terminal,POS,Chandigarh,2255.54,Large (₹2K-10K),1858.71,0.0,396.83,396.83,17.59,Success,1,0,0,,2.69,Normal,False,0,,False,0,0.0
TXN0037951,USR00464,20250402,2025-04-02 16:05:13,16,Afternoon,UPI,Groceries,Swiggy Instamart,Mobile App,Android,Delhi,3047.38,Large (₹2K-10K),3047.38,0.0,0.0,0.0,0.0,Failed,0,1,0,Invalid UPI ID,12.36,Failed,False,0,,False,0,0.0
TXN0038404,USR00485,20250402,2025-04-02 16:54:39,16,Afternoon,UPI,Shopping,Nykaa,Web Browser,Linux,Jaipur,1544.29,Medium (₹500-2K),1361.44,49.24,133.61,182.85,11.84,Success,1,0,0,,2.23,Normal,False,0,,False,0,0.0
TXN0039238,USR00454,20250402,2025-04-02 17:00:34,17,Evening,UPI,Shopping,Flipkart,Mobile App,Android,Delhi,8936.65,Large (₹2K-10K),8936.65,0.0,0.0,0.0,0.0,Success,1,0,0,,1.07,Fast,False,0,,False,0,0.0
TXN0039424,USR00183,20250402,2025-04-02 17:08:03,17,Evening,UPI,Transfers,Paytm P2P,Mobile App,iOS,Delhi,5662.02,Large (₹2K-10K),5662.02,0.0,0.0,0.0,0.0,Success,1,0,0,,0.56,Instant,False,0,,False,0,0.0
TXN0039093,USR00196,20250402,2025-04-02 17:20:53,17,Evening,Credit Card,Groceries,BigBasket,QR Code,Android,Delhi,137.58,Small (₹100-500),137.58,0.0,0.0,0.0,0.0,Success,1,0,0,,0.94,Instant,False,0,,False,0,0.0
TXN0037329,USR00348,20250402,2025-04-02 17:59:14,17,Evening,Debit Card,Food & Dining,Starbucks,POS Terminal,POS,Coimbatore,421.31,Small (₹100-500),376.62,0.0,44.69,44.69,10.61,Success,1,0,0,,2.47,Normal,False,0,,False,0,0.0
TXN0038023,USR00041,20250402,2025-04-02 18:11:15,18,Evening,UPI,Groceries,Zepto,Mobile App,iOS,Kolkata,265.35,Small (₹100-500),265.35,0.0,0.0,0.0,0.0,Success,1,0,0,,2.77,Normal,False,0,,False,0,0.0
TXN0039364,USR00008,20250402,2025-04-02 18:14:00,18,Evening,Credit Card,Bills & Utilities,Airtel,Mobile App,Android,Bangalore,3897.54,Large (₹2K-10K),3897.54,0.0,0.0,0.0,0.0,Success,1,0,0,,0.94,Instant,False,0,,False,0,0.0
TXN0038473,USR00084,20250402,2025-04-02 18:42:27,18,Evening,Credit Card,Transfers,IMPS Transfer,Mobile App,Android,Lucknow,47955.35,High (₹10K-50K),47955.35,0.0,0.0,0.0,0.0,Success,1,0,0,,2.48,Normal,False,0,,False,0,0.0
TXN0038325,USR00173,20250402,2025-04-02 18:53:27,18,Evening,UPI,Shopping,Reliance Digital,Mobile App,iOS,Bangalore,13571.72,High (₹10K-50K),13571.72,0.0,0.0,0.0,0.0,Success,1,0,0,,1.31,Fast,False,0,,True,1,9558.77
TXN0039391,USR00305,20250402,2025-04-02 19:06:32,19,Evening,UPI,Food & Dining,Pizza Hut,Mobile App,Android,Pune,1340.08,Medium (₹500-2K),1247.53,92.55,0.0,92.55,6.91,Success,1,0,0,,2.04,Normal,False,0,,False,0,0.0
TXN0038525,USR00366,20250402,2025-04-02 19:39:36,19,Evening,Credit Card,Health,Apollo Pharmacy,POS Terminal,POS,Chandigarh,1741.2,Medium (₹500-2K),1689.87,51.33,0.0,51.33,2.95,Success,1,0,0,,2.94,Normal,False,0,,False,0,0.0
TXN0037863,USR00216,20250402,2025-04-02 20:05:13,20,Evening,Net Banking,Bills & Utilities,Airtel,Web Browser,Windows,Mumbai,3472.75,Large (₹2K-10K),3472.75,0.0,0.0,0.0,0.0,Success,1,0,0,,1.32,Fast,False,0,,False,0,0.0
TXN0038775,USR00274,20250402,2025-04-02 20:06:34,20,Evening,UPI,Groceries,JioMart,QR Code,iOS,Chennai,1042.41,Medium (₹500-2K),1042.41,0.0,0.0,0.0,0.0,Pending,0,0,1,Processing,20.28,Very Slow,False,0,,False,0,0.0
TXN0039358,USR00115,20250402,2025-04-02 20:10:37,20,Evening,UPI,Education,BYJU'S,Mobile App,iOS,Hyderabad,2724.79,Large (₹2K-10K),2724.79,0.0,0.0,0.0,0.0,Success,1,0,0,,2.27,Normal,False,0,,False,0,0.0
TXN0038718,USR00313,20250402,2025-04-02 20:14:57,20,Evening,UPI,Groceries,BigBasket,POS Terminal,POS,Bangalore,463.89,Small (₹100-500),463.89,0.0,0.0,0.0,0.0,Success,1,0,0,,0.77,Instant,False,0,,False,0,0.0
TXN0038042,USR00315,20250402,2025-04-02 20:18:47,20,Evening,Mobile Wallet,Health,Netmeds,POS Terminal,POS,Coimbatore,9007.27,Large (₹2K-10K),8894.29,112.98,0.0,112.98,1.25,Success,1,0,0,,2.25,Normal,False,0,,False,0,0.0
TXN0039009,USR00189,20250402,2025-04-02 21:39:51,21,Night,UPI,Food & Dining,McDonalds,POS Terminal,POS,Mumbai,216.49,Small (₹100-500),216.49,0.0,0.0,0.0,0.0,Success,1,0,0,,2.17,Normal,False,0,,False,0,0.0
TXN0038524,USR00302,20250402,2025-04-02 22:14:08,22,Night,UPI,Investments,Groww,POS Terminal,POS,Ahmedabad,51488.81,Premium (₹50K+),51488.81,0.0,0.0,0.0,0.0,Success,1,0,0,,1.93,Fast,False,0,,False,0,0.0
TXN0039156,USR00318,20250402,2025-04-02 22:15:17,22,Night,UPI,Entertainment,BookMyShow,POS Terminal,POS,Bangalore,769.52,Medium (₹500-2K),755.98,13.54,0.0,13.54,1.76,Success,1,0,0,,2.14,Normal,False,0,,False,0,0.0
TXN0037281,USR00137,20250402,2025-04-02 23:08:53,23,Night,Debit Card,Food & Dining,Pizza Hut,Mobile App,iOS,Coimbatore,1420.02,Medium (₹500-2K),1420.02,0.0,0.0,0.0,0.0,Success,1,0,0,,2.81,Normal,False,0,,False,0,0.0
TXN0038177,USR00287,20250402,2025-04-02 23:24:26,23,Night,Mobile Wallet,Bills & Utilities,DTH Recharge,Mobile App,Android,Delhi,5138.54,Large (₹2K-10K),5138.54,0.0,0.0,0.0,0.0,Success,1,0,0,,0.63,Instant,True,1,Unusually High Amount,False,0,0.0
TXN0039236,USR00243,20250402,2025-04-02 23:29:16,23,Night,Debit Card,Shopping,Amazon,Mobile App,Android,Hyderabad,14280.23,High (₹10K-50K),11646.18,0.0,2634.05,2634.05,18.45,Success,1,0,0,,0.96,Instant,False,0,,False,0,0.0
TXN0039150,USR00161,20250402,2025-04-02 23:56:57,23,Night,UPI,Travel,GoIbibo,Mobile App,iOS,Jaipur,5024.92,Large (₹2K-10K),5024.92,0.0,0.0,0.0,0.0,Success,1,0,0,,1.87,Fast,False,0,,False,0,0.0
TXN0038109,USR00492,20250403,2025-04-03 00:00:20,0,Night,UPI,Travel,Rapido,POS Terminal,POS,Lucknow,8750.27,Large (₹2K-10K),7989.87,760.4,0.0,760.4,8.69,Success,1,0,0,,0.95,Instant,False,0,,True,1,8750.27
TXN0037761,USR00158,20250403,2025-04-03 07:20:47,7,Morning,Credit Card,Groceries,Blinkit,Mobile App,iOS,Chennai,5400.82,Large (₹2K-10K),4892.07,0.0,508.75,508.75,9.42,Success,1,0,0,,2.65,Normal,True,1,Unusually High Amount,False,0,0.0
TXN0037590,USR00016,20250403,2025-04-03 07:47:57,7,Morning,Mobile Wallet,Food & Dining,Dominos,Web Browser,Windows,Pune,4141.88,Large (₹2K-10K),4141.88,0.0,0.0,0.0,0.0,Success,1,0,0,,0.79,Instant,True,1,Unusually High Amount,False,0,0.0
TXN0037344,USR00344,20250403,2025-04-03 08:36:40,8,Morning,UPI,Bills & Utilities,Gas Agency,Web Browser,Mac,Kolkata,1951.89,Medium (₹500-2K),1951.89,0.0,0.0,0.0,0.0,Success,1,0,0,,2.87,Normal,False,0,,False,0,0.0
TXN0037515,USR00024,20250403,2025-04-03 08:45:41,8,Morning,Net Banking,Investments,Zerodha,Web Browser,Windows,Pune,43945.0,High (₹10K-50K),43945.0,0.0,0.0,0.0,0.0,Failed,0,1,0,OTP Failed,2.12,Failed,False,0,,False,0,0.0
TXN0039027,USR00278,20250403,2025-04-03 09:18:27,9,Morning,Credit Card,Travel,MakeMyTrip,Mobile App,iOS,Mumbai,11654.43,High (₹10K-50K),11292.17,362.26,0.0,362.26,3.11,Success,1,0,0,,2.6,Normal,False,0,,False,0,0.0
TXN0038426,USR00494,20250403,2025-04-03 09:58:36,9,Morning,UPI,Bills & Utilities,Water Board,Mobile App,Android,Mumbai,3649.86,Large (₹2K-10K),3649.86,0.0,0.0,0.0,0.0,Success,1,0,0,,2.2,Normal,False,0,,False,0,0.0
TXN0038724,USR00424,20250403,2025-04-03 10:01:53,10,Morning,UPI,Bills & Utilities,Water Board,POS Terminal,POS,Kolkata,4056.06,Large (₹2K-10K),4056.06,0.0,0.0,0.0,0.0,Success,1,0,0,,2.9,Normal,False,0,,False,0,0.0
TXN0037618,USR00365,20250403,2025-04-03 10:04:01,10,Morning,UPI,Bills & Utilities,Water Board,Mobile App,Android,Pune,2881.8,Large (₹2K-10K),2881.8,0.0,0.0,0.0,0.0,Success,1,0,0,,0.66,Instant,False,0,,False,0,0.0
TXN0038740,USR00339,20250403,2025-04-03 10:06:14,10,Morning,UPI,Education,BYJU'S,Mobile App,Android,Delhi,5695.38,Large (₹2K-10K),5695.38,0.0,0.0,0.0,0.0,Success,1,0,0,,2.53,Normal,False,0,,False,0,0.0
TXN0039470,USR00012,20250403,2025-04-03 10:14:36,10,Morning,UPI,Entertainment,Spotify,Mobile App,iOS,Hyderabad,842.97,Medium (₹500-2K),842.97,0.0,0.0,0.0,0.0,Success,1,0,0,,2.79,Normal,False,0,,False,0,0.0
TXN0039172,USR00433,20250403,2025-04-03 10:38:16,10,Morning,UPI,Food & Dining,KFC,Web Browser,Mac,Mumbai,2070.01,Large (₹2K-10K),2070.01,0.0,0.0,0.0,0.0,Success,1,0,0,,2.52,Normal,False,0,,False,0,0.0
TXN0037935,USR00320,20250403,2025-04-03 10:43:12,10,Morning,Credit Card,Food & Dining,Dominos,Web Browser,Windows,Chennai,67.91,Micro (<₹100),64.8,3.11,0.0,3.11,4.58,Success,1,0,0,,2.81,Normal,False,0,,False,0,0.0
TXN0038960,USR00197,20250403,2025-04-03 10:53:01,10,Morning,UPI,Shopping,Amazon,Web Browser,Windows,Bangalore,17476.58,High (₹10K-50K),17476.58,0.0,0.0,0.0,0.0,Failed,0,1,0,Bank Server Down,8.25,Failed,True,1,Unusually High Amount,False,0,0.0
TXN0037773,USR00475,20250403,2025-04-03 11:01:30,11,Morning,Debit Card,Travel,Ola,Web Browser,Mac,Hyderabad,10044.66,High (₹10K-50K),9801.27,243.39,0.0,243.39,2.42,Success,1,0,0,,2.09,Normal,False,0,,False,0,0.0
TXN0037697,USR00351,20250403,2025-04-03 11:06:16,11,Morning,UPI,Shopping,Flipkart,Mobile App,Android,Jaipur,2603.39,Large (₹2K-10K),2399.1,0.0,204.29,204.29,7.85,Success,1,0,0,,2.67,Normal,False,0,,False,0,0.0
TXN0038268,USR00027,20250403,2025-04-03 11:12:45,11,Morning,UPI,Health,Pharmeasy,Mobile App,Android,Kochi,1781.37,Medium (₹500-2K),1781.37,0.0,0.0,0.0,0.0,Success,1,0,0,,2.41,Normal,False,0,,False,0,0.0
TXN0038119,USR00370,20250403,2025-04-03 11:28:17,11,Morning,Net Banking,Health,Tata Health,Web Browser,Windows,Mumbai,6611.44,Large (₹2K-10K),6611.44,0.0,0.0,0.0,0.0,Success,1,0,0,,0.83,Instant,False,0,,False,0,0.0
TXN0038378,USR00262,20250403,2025-04-03 11:57:40,11,Morning,UPI,Education,Simplilearn,POS Terminal,POS,Delhi,9789.8,Large (₹2K-10K),9789.8,0.0,0.0,0.0,0.0,Success,1,0,0,,0.54,Instant,False,0,,False,0,0.0
TXN0037579,USR00154,20250403,2025-04-03 12:19:49,12,Afternoon,Net Banking,Shopping,Nykaa,QR Code,Android,Hyderabad,2295.46,Large (₹2K-10K),1917.24,0.0,378.22,378.22,16.48,Success,1,0,0,,1.66,Fast,False,0,,False,0,0.0
TXN0038829,USR00223,20250403,2025-04-03 12:32:23,12,Afternoon,Credit Card,Health,Netmeds,Mobile App,iOS,Mumbai,12301.65,High (₹10K-50K),12301.65,0.0,0.0,0.0,0.0,Success,1,0,0,,1.07,Fast,False,0,,False,0,0.0
TXN0038244,USR00122,20250403,2025-04-03 12:32:39,12,Afternoon,Debit Card,Groceries,Blinkit,Mobile App,Android,Bangalore,632.41,Medium (₹500-2K),556.35,0.0,76.06,76.06,12.03,Success,1,0,0,,2.87,Normal,False,0,,False,0,0.0
TXN0038011,USR00049,20250403,2025-04-03 12:41:33,12,Afternoon,Debit Card,Shopping,Amazon,QR Code,Android,Delhi,5909.1,Large (₹2K-10K),4753.7,217.13,938.27,1155.4,19.55,Success,1,0,0,,2.51,Normal,False,0,,False,0,0.0
TXN0038788,USR00391,20250403,2025-04-03 12:50:19,12,Afternoon,Debit Card,Travel,Uber,POS Terminal,POS,Hyderabad,1990.19,Medium (₹500-2K),1990.19,0.0,0.0,0.0,0.0,Success,1,0,0,,1.86,Fast,False,0,,False,0,0.0
TXN0037302,USR00252,20250403,2025-04-03 13:16:32,13,Afternoon,UPI,Bills & Utilities,Water Board,Web Browser,Windows,Bangalore,2315.48,Large (₹2K-10K),2315.48,0.0,0.0,0.0,0.0,Success,1,0,0,,2.42,Normal,False,0,,False,0,0.0
TXN0038464,USR00301,20250403,2025-04-03 13:29:04,13,Afternoon,UPI,Travel,RedBus,Mobile App,Android,Chennai,6761.52,Large (₹2K-10K),6761.52,0.0,0.0,0.0,0.0,Failed,0,1,0,Insufficient Balance,11.68,Failed,False,0,,False,0,0.0
TXN0039307,USR00065,20250403,2025-04-03 13:34:39,13,Afternoon,Debit Card,Bills & Utilities,Water Board,Web Browser,Windows,Jaipur,1277.44,Medium (₹500-2K),1277.44,0.0,0.0,0.0,0.0,Success,1,0,0,,2.76,Normal,False,0,,False,0,0.0
TXN0038157,USR00354,20250403,2025-04-03 13:42:43,13,Afternoon,Debit Card,Education,Simplilearn,Mobile App,Android,Bangalore,4035.76,Large (₹2K-10K),4035.76,0.0,0.0,0.0,0.0,Success,1,0,0,,1.6,Fast,False,0,,False,0,0.0
TXN0037267,USR00262,20250403,2025-04-03 13:45:08,13,Afternoon,Debit Card,Bills & Utilities,Electricity Board,Mobile App,Android,Delhi,1546.7,Medium (₹500-2K),1517.8,28.9,0.0,28.9,1.87,Success,1,0,0,,0.97,Instant,False,0,,False,0,0.0
TXN0037415,USR00294,20250403,2025-04-03 13:54:27,13,Afternoon,Debit Card,Bills & Utilities,Electricity Board,Web Browser,Mac,Indore,550.52,Medium (₹500-2K),550.52,0.0,0.0,0.0,0.0,Failed,0,1,0,Insufficient Balance,5.23,Failed,False,0,,False,0,0.0
TXN0039227,USR00495,20250403,2025-04-03 14:09:50,14,Afternoon,Credit Card,Transfers,PhonePe P2P,Mobile App,iOS,Delhi,77415.14,Premium (₹50K+),77415.14,0.0,0.0,0.0,0.0,Success,1,0,0,,1.75,Fast,False,0,,False,0,0.0
TXN0037450,USR00471,20250403,2025-04-03 14:12:39,14,Afternoon,UPI,Bills & Utilities,DTH Recharge,QR Code,iOS,Chennai,564.85,Medium (₹500-2K),564.85,0.0,0.0,0.0,0.0,Success,1,0,0,,1.35,Fast,False,0,,False,0,0.0
TXN0037841,USR00206,20250403,2025-04-03 14:46:50,14,Afternoon,Mobile Wallet,Groceries,JioMart,Mobile App,Android,Kolkata,637.68,Medium (₹500-2K),637.68,0.0,0.0,0.0,0.0,Success,1,0,0,,1.88,Fast,False,0,,False,0,0.0
TXN0039308,USR00444,20250403,2025-04-03 15:07:28,15,Afternoon,Debit Card,Shopping,Nykaa,POS Terminal,POS,Chandigarh,1773.97,Medium (₹500-2K),1773.97,0.0,0.0,0.0,0.0,Pending,0,0,1,Processing,17.7,Very Slow,False,0,,False,0,0.0
TXN0037894,USR00114,20250403,2025-04-03 15:38:43,15,Afternoon,Mobile Wallet,Food & Dining,Haldirams,Mobile App,Android,Hyderabad,951.05,Medium (₹500-2K),860.46,90.59,0.0,90.59,9.53,Success,1,0,0,,2.88,Normal,False,0,,False,0,0.0
TXN0038030,USR00057,20250403,2025-04-03 15:42:05,15,Afternoon,Debit Card,Bills & Utilities,Gas Agency,Web Browser,Linux,Bangalore,2001.82,Large (₹2K-10K),2001.82,0.0,0.0,0.0,0.0,Success,1,0,0,,0.97,Instant,False,0,,False,0,0.0
TXN0038170,USR00441,20250403,2025-04-03 16:11:16,16,Afternoon,UPI,Groceries,BigBasket,Mobile App,iOS,Chandigarh,2509.06,Large (₹2K-10K),2509.06,0.0,0.0,0.0,0.0,Success,1,0,0,,2.02,Normal,False,0,,False,0,0.0
TXN0038486,USR00336,20250403,2025-04-03 16:13:52,16,Afternoon,Debit Card,Food & Dining,McDonalds,QR Code,iOS,Coimbatore,2000.31,Large (₹2K-10K),1655.82,0.0,344.49,344.49,17.22,Success,1,0,0,,1.7,Fast,False,0,,False,0,0.0
TXN0038601,USR00487,20250403,2025-04-03 16:44:02,16,Afternoon,Mobile Wallet,Food & Dining,Zomato,Mobile App,Android,Hyderabad,2033.76,Large (₹2K-10K),2033.76,0.0,0.0,0.0,0.0,Success,1,0,0,,2.43,Normal,False,0,,False,0,0.0
TXN0039348,USR00337,20250403,2025-04-03 17:08:46,17,Evening,Net Banking,Bills & Utilities,Jio Recharge,POS Terminal,POS,Hyderabad,4346.59,Large (₹2K-10K),4346.59,0.0,0.0,0.0,0.0,Success,1,0,0,,1.6,Fast,False,0,,False,0,0.0
TXN0037680,USR00296,20250403,2025-04-03 17:10:04,17,Evening,Net Banking,Food & Dining,Dominos,QR Code,Android,Delhi,1382.63,Medium (₹500-2K),1382.63,0.0,0.0,0.0,0.0,Success,1,0,0,,1.41,Fast,False,0,,False,0,0.0
TXN0038633,USR00308,20250403,2025-04-03 17:16:07,17,Evening,UPI,Investments,CAMS Mutual Fund,Mobile App,Android,Mumbai,39406.27,High (₹10K-50K),39406.27,0.0,0.0,0.0,0.0,Success,1,0,0,,0.63,Instant,True,1,Velocity Check Triggered,False,0,0.0
TXN0038096,USR00075,20250403,2025-04-03 17:35:48,17,Evening,Debit Card,Groceries,Swiggy Instamart,Web Browser,Windows,Mumbai,254.47,Small (₹100-500),244.93,9.54,0.0,9.54,3.75,Success,1,0,0,,0.77,Instant,False,0,,False,0,0.0
TXN0039056,USR00328,20250403,2025-04-03 17:53:09,17,Evening,Credit Card,Travel,IRCTC,Web Browser,Mac,Chennai,1915.48,Medium (₹500-2K),1915.48,0.0,0.0,0.0,0.0,Pending,0,0,1,Processing,5.03,Slow,False,0,,False,0,0.0
TXN0039047,USR00250,20250403,2025-04-03 17:56:15,17,Evening,Net Banking,Food & Dining,Starbucks,QR Code,iOS,Ahmedabad,1386.53,Medium (₹500-2K),1386.53,0.0,0.0,0.0,0.0,Success,1,0,0,,2.9,Normal,False,0,,False,0,0.0
TXN0038508,USR00332,20250403,2025-04-03 18:13:44,18,Evening,Credit Card,Entertainment,YouTube Premium,QR Code,iOS,Pune,255.53,Small (₹100-500),255.53,0.0,0.0,0.0,0.0,Failed,0,1,0,CVV Mismatch,9.3,Failed,False,0,,False,0,0.0
TXN0037803,USR00112,20250403,2025-04-03 18:16:21,18,Evening,Credit Card,Entertainment,BookMyShow,Web Browser,Windows,Chandigarh,1617.82,Medium (₹500-2K),1496.76,121.06,0.0,121.06,7.48,Success,1,0,0,,2.88,Normal,False,0,,False,0,0.0
TXN0037413,USR00213,20250403,2025-04-03 18:17:54,18,Evening,Debit Card,Investments,CAMS Mutual Fund,Web Browser,Windows,Bangalore,26213.5,High (₹10K-50K),26213.5,0.0,0.0,0.0,0.0,Success,1,0,0,,0.76,Instant,False,0,,False,0,0.0
TXN0037763,USR00065,20250403,2025-04-03 18:21:13,18,Evening,UPI,Shopping,Reliance Digital,Web Browser,Mac,Jaipur,8256.57,Large (₹2K-10K),7007.96,0.0,1248.61,1248.61,15.12,Success,1,0,0,,1.06,Fast,False,0,,False,0,0.0
TXN0037874,USR00431,20250403,2025-04-03 18:33:53,18,Evening,Net Banking,Food & Dining,Swiggy,Mobile App,Android,Delhi,900.66,Medium (₹500-2K),900.66,0.0,0.0,0.0,0.0,Failed,0,1,0,Bank Server Down,11.83,Failed,False,0,,False,0,0.0
TXN0037460,USR00289,20250403,2025-04-03 18:37:52,18,Evening,UPI,Transfers,Google Pay P2P,Mobile App,Android,Bangalore,41983.66,High (₹10K-50K),41983.66,0.0,0.0,0.0,0.0,Success,1,0,0,,2.5,Normal,False,0,,False,0,0.0
TXN0037596,USR00120,20250403,2025-04-03 19:04:29,19,Evening,Mobile Wallet,Health,1mg,Web Browser,Windows,Hyderabad,7975.58,Large (₹2K-10K),7975.58,0.0,0.0,0.0,0.0,Success,1,0,0,,0.79,Instant,False,0,,False,0,0.0
