transaction_id,user_id,transaction_datetime,date,year,month,month_name,quarter,quarter_label,day,day_of_week,day_name,hour,time_bucket,week_number,is_weekend,is_month_start,is_month_end,is_festival_season,payment_method,category,merchant,platform,device_type,city,amount,amount_bucket,discount_applied,cashback_earned,total_savings,savings_pct,net_amount,status,failure_reason,processing_time_sec,processing_speed,is_flagged,fraud_reason,is_refunded,refund_amount,age_group,gender,account_tenure,customer_tier,spending_persona,preferred_method,user_home_city,user_total_txns,user_total_spend,user_avg_txn_amount,user_failure_rate_pct,user_spending_tier
TXN0002078,USR00285,2024-06-02 14:04:08,2024-06-02,2024,6,Jun,2,Q2,2,6,Sunday,14,Afternoon,22,1,1,0,0,Net Banking,Health,1mg,POS Terminal,POS,Delhi,2261.72,Large (₹2K-10K),0.0,0.0,0.0,0.0,2261.72,Success,None,2.01,Normal,False,None,False,0.0,45-54,Male,1-2 years,Regular,High Spender,Net Banking,Delhi,11,90131.76,10014.64,0.0,High
TXN0002228,USR00077,2024-06-02 15:09:18,2024-06-02,2024,6,Jun,2,Q2,2,6,Sunday,15,Afternoon,22,1,1,0,0,Mobile Wallet,Food & Dining,Starbucks,QR Code,iOS,Chennai,259.84,Small (₹100-500),27.76,0.0,27.76,10.68,232.08,Success,None,2.41,Normal,False,None,False,0.0,25-34,Female,2-5 years,Regular,Moderate,Net Banking,Chennai,8,30876.33,3859.54,0.0,Medium
TXN0002021,USR00077,2024-06-02 17:22:40,2024-06-02,2024,6,Jun,2,Q2,2,6,Sunday,17,Evening,22,1,1,0,0,Debit Card,Entertainment,Amazon Prime,Mobile App,Android,Chennai,474.15,Small (₹100-500),0.0,0.0,0.0,0.0,474.15,Success,None,2.27,Normal,False,None,False,0.0,25-34,Female,2-5 years,Regular,Moderate,Net Banking,Chennai,8,30876.33,3859.54,0.0,Medium
TXN0001956,USR00311,2024-06-02 18:13:01,2024-06-02,2024,6,Jun,2,Q2,2,6,Sunday,18,Evening,22,1,1,0,0,UPI,Groceries,BigBasket,Mobile App,Android,Chandigarh,4288.6,Large (₹2K-10K),0.0,0.0,0.0,0.0,4288.6,Success,None,2.14,Normal,False,None,False,0.0,35-44,Male,5+ years,Regular,Impulse,Debit Card,Chandigarh,9,28145.75,3127.31,0.0,Medium
TXN0001987,USR00461,2024-06-02 18:13:40,2024-06-02,2024,6,Jun,2,Q2,2,6,Sunday,18,Evening,22,1,1,0,0,Mobile Wallet,Shopping,Croma,Mobile App,Android,Delhi,5851.05,Large (₹2K-10K),437.98,0.0,437.98,7.49,5413.07,Success,None,1.51,Fast,False,None,False,0.0,25-34,Female,5+ years,Regular,Budget,Credit Card,Delhi,7,21101.41,3014.49,0.0,Medium
TXN0002218,USR00387,2024-06-02 18:18:17,2024-06-02,2024,6,Jun,2,Q2,2,6,Sunday,18,Evening,22,1,1,0,0,Mobile Wallet,Entertainment,Hotstar,Web Browser,Linux,Kolkata,651.4,Medium (₹500-2K),0.0,0.0,0.0,0.0,651.4,Success,None,2.93,Normal,False,None,True,651.4,25-34,Male,0-6 months,Premium,Budget,Credit Card,Kolkata,10,32387.59,3238.76,0.0,Medium
TXN0002204,USR00280,2024-06-02 21:30:20,2024-06-02,2024,6,Jun,2,Q2,2,6,Sunday,21,Night,22,1,1,0,0,Credit Card,Shopping,Nykaa,Mobile App,iOS,Hyderabad,11302.48,High (₹10K-50K),1517.94,0.0,1517.94,13.43,9784.54,Success,None,0.53,Instant,False,None,False,0.0,35-44,Male,6-12 months,Regular,Moderate,Debit Card,Hyderabad,9,37474.76,5353.54,22.22,Medium
TXN0002230,USR00155,2024-06-02 22:35:37,2024-06-02,2024,6,Jun,2,Q2,2,6,Sunday,22,Night,22,1,1,0,0,UPI,Travel,IRCTC,Mobile App,Android,Kolkata,4962.73,Large (₹2K-10K),0.0,0.0,0.0,0.0,4962.73,Success,None,2.13,Normal,False,None,False,0.0,25-34,Male,6-12 months,Regular,Moderate,Credit Card,Kolkata,9,138624.56,17328.07,11.11,High
TXN0002031,USR00101,2024-06-03 05:32:05,2024-06-03,2024,6,Jun,2,Q2,3,0,Monday,5,Morning,23,0,1,0,0,UPI,Bills & Utilities,Electricity Board,Web Browser,Windows,Pune,4530.04,Large (₹2K-10K),0.0,0.0,0.0,0.0,4530.04,Success,None,2.56,Normal,False,None,False,0.0,45-54,Female,0-6 months,Regular,Moderate,Net Banking,Pune,11,46780.43,4678.04,0.0,Medium
TXN0002163,USR00121,2024-06-03 08:44:26,2024-06-03,2024,6,Jun,2,Q2,3,0,Monday,8,Morning,23,0,1,0,0,UPI,Bills & Utilities,Airtel,QR Code,Android,Bangalore,8654.27,Large (₹2K-10K),0.0,0.0,0.0,0.0,8654.27,Success,None,2.76,Normal,False,None,False,0.0,35-44,Female,5+ years,Premium,High Spender,UPI,Bangalore,5,40434.43,8086.89,0.0,Medium
TXN0002028,USR00188,2024-06-03 10:07:07,2024-06-03,2024,6,Jun,2,Q2,3,0,Monday,10,Morning,23,0,1,0,0,Mobile Wallet,Bills & Utilities,DTH Recharge,Web Browser,Linux,Bangalore,1503.89,Medium (₹500-2K),0.0,0.0,0.0,0.0,1503.89,Success,None,1.22,Fast,False,None,False,0.0,25-34,Male,5+ years,Regular,Budget,UPI,Bangalore,8,33412.14,6682.43,37.5,Medium
TXN0002085,USR00052,2024-06-03 10:48:58,2024-06-03,2024,6,Jun,2,Q2,3,0,Monday,10,Morning,23,0,1,0,0,Credit Card,Bills & Utilities,DTH Recharge,QR Code,Android,Delhi,2436.01,Large (₹2K-10K),0.0,0.0,0.0,0.0,2436.01,Success,None,1.0,Instant,False,None,False,0.0,18-24,Male,2-5 years,Regular,Moderate,Credit Card,Delhi,13,31730.72,2644.23,7.69,Medium
TXN0002220,USR00062,2024-06-03 14:20:13,2024-06-03,2024,6,Jun,2,Q2,3,0,Monday,14,Afternoon,23,0,1,0,0,Debit Card,Transfers,UPI Transfer,Web Browser,Mac,Mumbai,28371.39,High (₹10K-50K),0.0,0.0,0.0,0.0,28371.39,Success,None,1.88,Fast,False,None,False,0.0,35-44,Female,0-6 months,Regular,Budget,Mobile Wallet,Mumbai,12,40209.61,3655.42,8.33,Medium
TXN0002012,USR00154,2024-06-03 14:51:59,2024-06-03,2024,6,Jun,2,Q2,3,0,Monday,14,Afternoon,23,0,1,0,0,Mobile Wallet,Shopping,Amazon,Mobile App,Android,Hyderabad,4387.12,Large (₹2K-10K),656.8,0.0,656.8,14.97,3730.32,Success,None,2.02,Normal,False,None,False,0.0,35-44,Male,2-5 years,Premium,Moderate,Net Banking,Hyderabad,15,47966.54,4796.65,33.33,Medium
TXN0001951,USR00487,2024-06-03 15:39:15,2024-06-03,2024,6,Jun,2,Q2,3,0,Monday,15,Afternoon,23,0,1,0,0,Net Banking,Bills & Utilities,Water Board,Mobile App,iOS,Hyderabad,4474.56,Large (₹2K-10K),0.0,0.0,0.0,0.0,4474.56,Success,None,0.9,Instant,False,None,False,0.0,25-34,Female,1-2 years,New,Moderate,Mobile Wallet,Hyderabad,11,72820.93,6620.08,0.0,High
TXN0002212,USR00318,2024-06-03 21:48:36,2024-06-03,2024,6,Jun,2,Q2,3,0,Monday,21,Night,23,0,1,0,0,Net Banking,Bills & Utilities,Electricity Board,QR Code,Android,Bangalore,1508.76,Medium (₹500-2K),0.0,0.0,0.0,0.0,1508.76,Success,None,0.82,Instant,False,None,False,0.0,18-24,Male,1-2 years,Regular,Budget,UPI,Bangalore,8,6975.96,996.57,12.5,Low
TXN0001970,USR00163,2024-06-03 22:36:56,2024-06-03,2024,6,Jun,2,Q2,3,0,Monday,22,Night,23,0,1,0,0,Debit Card,Entertainment,Hotstar,Mobile App,Android,Lucknow,658.43,Medium (₹500-2K),0.0,0.0,0.0,0.0,658.43,Success,None,1.49,Fast,False,None,False,0.0,35-44,Male,6-12 months,Premium,Budget,Net Banking,Lucknow,13,30072.77,2733.89,15.38,Medium
TXN0002010,USR00113,2024-06-04 08:29:36,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,8,Morning,23,0,1,0,0,Credit Card,Shopping,Ajio,Mobile App,iOS,Delhi,2678.49,Large (₹2K-10K),0.0,0.0,0.0,0.0,2678.49,Success,None,2.39,Normal,False,None,False,0.0,45-54,Other,6-12 months,Regular,Moderate,Mobile Wallet,Delhi,10,42113.5,4679.28,10.0,Medium
TXN0002229,USR00421,2024-06-04 08:40:23,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,8,Morning,23,0,1,0,0,Net Banking,Investments,Zerodha,Mobile App,Android,Indore,14088.18,High (₹10K-50K),0.0,193.41,193.41,1.37,13894.77,Success,None,2.14,Normal,False,None,False,0.0,25-34,Male,1-2 years,New,Budget,Mobile Wallet,Indore,10,121566.42,12156.64,0.0,High
TXN0002092,USR00074,2024-06-04 10:00:22,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,10,Morning,23,0,1,0,0,UPI,Groceries,DMart,Mobile App,Android,Bangalore,1547.17,Medium (₹500-2K),0.0,141.21,141.21,9.13,1405.96,Success,None,0.67,Instant,False,None,False,0.0,35-44,Male,2-5 years,Premium,Budget,UPI,Bangalore,11,19288.27,1753.48,0.0,Medium
TXN0002199,USR00423,2024-06-04 10:08:25,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,10,Morning,23,0,1,0,0,UPI,Food & Dining,Starbucks,POS Terminal,POS,Ahmedabad,1080.7,Medium (₹500-2K),0.0,0.0,0.0,0.0,1080.7,Success,None,2.61,Normal,False,None,False,0.0,25-34,Female,6-12 months,Regular,Moderate,UPI,Ahmedabad,9,24188.7,3023.59,11.11,Medium
TXN0002159,USR00002,2024-06-04 11:44:06,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,11,Morning,23,0,1,0,0,UPI,Health,Pharmeasy,POS Terminal,POS,Mumbai,2965.57,Large (₹2K-10K),0.0,0.0,0.0,0.0,2965.57,Success,None,2.0,Fast,False,None,False,0.0,25-34,Male,6-12 months,Regular,Budget,UPI,Mumbai,11,28836.53,2621.5,0.0,Medium
TXN0002025,USR00031,2024-06-04 11:56:08,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,11,Morning,23,0,1,0,0,UPI,Bills & Utilities,Airtel,QR Code,Android,Delhi,1757.06,Medium (₹500-2K),0.0,0.0,0.0,0.0,1757.06,Success,None,1.54,Fast,False,None,False,0.0,45-54,Male,1-2 years,VIP,Impulse,Credit Card,Delhi,13,29746.21,2974.62,15.38,Medium
TXN0002258,USR00020,2024-06-04 12:42:54,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,12,Afternoon,23,0,1,0,0,Credit Card,Travel,RedBus,Web Browser,Windows,Indore,10706.83,High (₹10K-50K),0.0,0.0,0.0,0.0,10706.83,Success,None,1.76,Fast,False,None,False,0.0,18-24,Male,0-6 months,Premium,High Spender,UPI,Indore,5,41399.34,8279.87,0.0,Medium
TXN0002238,USR00232,2024-06-04 14:14:41,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,14,Afternoon,23,0,1,0,0,UPI,Health,Tata Health,Mobile App,iOS,Chennai,3993.49,Large (₹2K-10K),0.0,0.0,0.0,0.0,3993.49,Success,None,1.46,Fast,False,None,False,0.0,25-34,Female,1-2 years,Premium,Moderate,UPI,Chennai,14,50623.89,3894.15,7.14,High
TXN0002077,USR00381,2024-06-04 17:09:45,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,17,Evening,23,0,1,0,0,UPI,Shopping,Reliance Digital,Mobile App,Android,Pune,8581.34,Large (₹2K-10K),0.0,708.49,708.49,8.26,7872.85,Success,None,2.08,Normal,False,None,False,0.0,18-24,Female,2-5 years,Premium,Budget,UPI,Pune,9,12745.689999999999,1593.21,11.11,Medium
TXN0001972,USR00355,2024-06-04 17:47:37,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,17,Evening,23,0,1,0,0,Mobile Wallet,Education,Simplilearn,Web Browser,Windows,Mumbai,16068.99,High (₹10K-50K),0.0,0.0,0.0,0.0,16068.99,Success,None,2.08,Normal,False,None,False,0.0,25-34,Male,2-5 years,Regular,High Spender,UPI,Mumbai,14,69936.83,5828.07,0.0,High
TXN0001979,USR00248,2024-06-04 18:11:15,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,18,Evening,23,0,1,0,0,Credit Card,Entertainment,Spotify,Web Browser,Windows,Delhi,1414.12,Medium (₹500-2K),0.0,0.0,0.0,0.0,1414.12,Success,None,2.11,Normal,False,None,False,0.0,35-44,Female,5+ years,New,Moderate,UPI,Delhi,15,48667.7,3743.67,6.67,Medium
TXN0002174,USR00359,2024-06-04 20:27:53,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,20,Evening,23,0,1,0,0,Net Banking,Bills & Utilities,Gas Agency,Mobile App,Android,Hyderabad,2578.83,Large (₹2K-10K),0.0,0.0,0.0,0.0,2578.83,Success,None,1.72,Fast,False,None,False,0.0,35-44,Female,0-6 months,Regular,Budget,Mobile Wallet,Hyderabad,10,14448.369999999999,1605.37,0.0,Medium
TXN0002056,USR00081,2024-06-04 21:57:26,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,21,Night,23,0,1,0,0,Mobile Wallet,Travel,Ola,Web Browser,Windows,Bangalore,15942.44,High (₹10K-50K),0.0,0.0,0.0,0.0,15942.44,Success,None,2.59,Normal,False,None,False,0.0,25-34,Male,1-2 years,Premium,High Spender,UPI,Bangalore,12,79684.17,7244.02,8.33,High
TXN0001942,USR00117,2024-06-04 23:39:30,2024-06-04,2024,6,Jun,2,Q2,4,1,Tuesday,23,Night,23,0,1,0,0,Mobile Wallet,Groceries,Zepto,Mobile App,Android,Delhi,2262.04,Large (₹2K-10K),0.0,163.16,163.16,7.21,2098.88,Success,None,2.95,Normal,False,None,False,0.0,35-44,Female,6-12 months,Premium,Budget,Net Banking,Delhi,11,29134.48,2913.45,0.0,Medium
TXN0002241,USR00220,2024-06-05 04:12:51,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,4,Night,23,0,1,0,0,Debit Card,Food & Dining,McDonalds,Mobile App,Android,Mumbai,903.52,Medium (₹500-2K),0.0,0.0,0.0,0.0,903.52,Success,None,0.93,Instant,False,None,False,0.0,45-54,Male,5+ years,Regular,Budget,Debit Card,Mumbai,13,31762.63,2646.89,7.69,Medium
TXN0002261,USR00405,2024-06-05 08:56:04,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,8,Morning,23,0,1,0,0,Debit Card,Health,Netmeds,Mobile App,Android,Mumbai,5667.58,Large (₹2K-10K),0.0,0.0,0.0,0.0,5667.58,Failed,Card Blocked,3.43,Failed,False,None,False,0.0,45-54,Male,2-5 years,Premium,Moderate,UPI,Mumbai,9,32053.0,5342.17,33.33,Medium
TXN0002047,USR00482,2024-06-05 11:26:36,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,11,Morning,23,0,1,0,0,Debit Card,Bills & Utilities,Electricity Board,POS Terminal,POS,Delhi,1184.74,Medium (₹500-2K),0.0,0.0,0.0,0.0,1184.74,Success,None,1.0,Instant,False,None,False,0.0,35-44,Male,5+ years,Premium,Moderate,UPI,Delhi,11,39538.28,3953.83,9.09,Medium
TXN0002227,USR00338,2024-06-05 12:00:18,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,12,Afternoon,23,0,1,0,0,UPI,Shopping,Flipkart,Mobile App,Android,Mumbai,756.22,Medium (₹500-2K),0.0,0.0,0.0,0.0,756.22,Success,None,1.62,Fast,False,None,False,0.0,45-54,Female,2-5 years,Regular,Impulse,UPI,Mumbai,15,72785.95000000001,6616.9,13.33,High
TXN0001997,USR00399,2024-06-05 12:47:52,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,12,Afternoon,23,0,1,0,0,UPI,Shopping,Meesho,POS Terminal,POS,Kolkata,19483.26,High (₹10K-50K),0.0,0.0,0.0,0.0,19483.26,Success,None,2.01,Normal,False,None,False,0.0,25-34,Male,0-6 months,Regular,High Spender,Debit Card,Kolkata,14,257324.00999999998,25732.4,21.43,Very High
TXN0002245,USR00128,2024-06-05 13:10:28,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,13,Afternoon,23,0,1,0,0,UPI,Food & Dining,Pizza Hut,Mobile App,Android,Chennai,214.3,Small (₹100-500),0.0,0.0,0.0,0.0,214.3,Success,None,1.59,Fast,False,None,False,0.0,35-44,Male,6-12 months,Premium,Budget,UPI,Chennai,13,48728.67,4060.72,7.69,Medium
TXN0002042,USR00340,2024-06-05 13:53:41,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,13,Afternoon,23,0,1,0,0,UPI,Food & Dining,Swiggy,Web Browser,Windows,Pune,2197.3,Large (₹2K-10K),0.0,0.0,0.0,0.0,2197.3,Success,None,0.65,Instant,False,None,False,0.0,25-34,Male,2-5 years,Regular,Moderate,UPI,Pune,7,53038.869999999995,7576.98,0.0,High
TXN0002098,USR00472,2024-06-05 15:28:20,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,15,Afternoon,23,0,1,0,0,Net Banking,Shopping,Nykaa,Web Browser,Windows,Delhi,7651.53,Large (₹2K-10K),0.0,0.0,0.0,0.0,7651.53,Success,None,0.53,Instant,False,None,False,0.0,18-24,Female,6-12 months,Regular,Moderate,Credit Card,Delhi,10,71755.79,8969.47,10.0,High
TXN0002002,USR00412,2024-06-05 17:50:58,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,17,Evening,23,0,1,0,0,UPI,Investments,Coin by Zerodha,Web Browser,Windows,Chandigarh,58175.79,Premium (₹50K+),0.0,0.0,0.0,0.0,58175.79,Success,None,0.51,Instant,False,None,False,0.0,25-34,Male,6-12 months,Regular,Budget,Mobile Wallet,Chandigarh,9,67657.59,7517.51,0.0,High
TXN0001955,USR00120,2024-06-05 18:11:21,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,18,Evening,23,0,1,0,0,Mobile Wallet,Bills & Utilities,Jio Recharge,QR Code,Android,Hyderabad,2943.64,Large (₹2K-10K),0.0,0.0,0.0,0.0,2943.64,Success,None,1.33,Fast,False,None,False,0.0,35-44,Male,2-5 years,Regular,Moderate,Mobile Wallet,Hyderabad,7,87891.55,12555.94,0.0,High
TXN0002164,USR00059,2024-06-05 18:46:46,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,18,Evening,23,0,1,0,0,Credit Card,Travel,Ola,POS Terminal,POS,Mumbai,8728.18,Large (₹2K-10K),0.0,0.0,0.0,0.0,8728.18,Success,None,2.05,Normal,False,None,False,0.0,25-34,Female,1-2 years,Premium,High Spender,Debit Card,Mumbai,8,80218.64,10027.33,0.0,High
TXN0002173,USR00010,2024-06-05 19:42:48,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,19,Evening,23,0,1,0,0,UPI,Shopping,Ajio,QR Code,Android,Pune,11698.79,High (₹10K-50K),713.43,0.0,713.43,6.1,10985.36,Success,None,2.6,Normal,False,None,False,0.0,45-54,Female,6-12 months,New,Moderate,UPI,Pune,10,96095.17,9609.52,0.0,High
TXN0002191,USR00243,2024-06-05 19:57:58,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,19,Evening,23,0,1,0,0,Debit Card,Bills & Utilities,DTH Recharge,Mobile App,Android,Hyderabad,4685.09,Large (₹2K-10K),0.0,0.0,0.0,0.0,4685.09,Success,None,1.75,Fast,False,None,False,0.0,18-24,Male,1-2 years,Regular,Moderate,Debit Card,Hyderabad,9,65970.44,7330.05,0.0,High
TXN0002168,USR00242,2024-06-05 23:57:46,2024-06-05,2024,6,Jun,2,Q2,5,2,Wednesday,23,Night,23,0,1,0,0,Mobile Wallet,Travel,Rapido,Mobile App,iOS,Bangalore,2831.25,Large (₹2K-10K),0.0,0.0,0.0,0.0,2831.25,Success,None,1.04,Fast,False,None,False,0.0,45-54,Male,5+ years,Premium,Budget,Credit Card,Bangalore,14,45805.35,3271.81,0.0,Medium
TXN0002201,USR00308,2024-06-06 09:44:23,2024-06-06,2024,6,Jun,2,Q2,6,3,Thursday,9,Morning,23,0,0,0,0,Credit Card,Food & Dining,KFC,QR Code,Android,Mumbai,847.87,Medium (₹500-2K),61.2,0.0,61.2,7.22,786.67,Success,None,0.99,Instant,False,None,False,0.0,25-34,Female,0-6 months,New,Budget,Credit Card,Mumbai,15,50001.54,3571.54,0.0,High
TXN0001991,USR00289,2024-06-06 10:56:08,2024-06-06,2024,6,Jun,2,Q2,6,3,Thursday,10,Morning,23,0,0,0,0,UPI,Health,1mg,POS Terminal,POS,Bangalore,5143.24,Large (₹2K-10K),0.0,0.0,0.0,0.0,5143.24,Success,None,0.99,Instant,False,None,False,0.0,18-24,Male,2-5 years,Regular,High Spender,UPI,Bangalore,13,240825.18000000002,21893.2,7.69,Very High
TXN0002099,USR00330,2024-06-06 11:38:30,2024-06-06,2024,6,Jun,2,Q2,6,3,Thursday,11,Morning,23,0,0,0,0,Credit Card,Food & Dining,KFC,QR Code,Android,Kolkata,886.93,Medium (₹500-2K),0.0,0.0,0.0,0.0,886.93,Success,None,1.2,Fast,False,None,False,0.0,45-54,Male,5+ years,Regular,Moderate,Credit Card,Kolkata,14,34551.97,2657.84,7.14,Medium
TXN0001944,USR00178,2024-06-06 11:41:44,2024-06-06,2024,6,Jun,2,Q2,6,3,Thursday,11,Morning,23,0,0,0,0,UPI,Bills & Utilities,Jio Recharge,POS Terminal,POS,Delhi,446.33,Small (₹100-500),0.0,0.0,0.0,0.0,446.33,Success,None,2.77,Normal,False,None,False,0.0,18-24,Male,1-2 years,Regular,Budget,Net Banking,Delhi,7,17412.19,2487.46,0.0,Medium
TXN0002185,USR00203,2024-06-06 12:20:31,2024-06-06,2024,6,Jun,2,Q2,6,3,Thursday,12,Afternoon,23,0,0,0,0,Credit Card,Shopping,Meesho,Web Browser,Windows,Delhi,7819.32,Large (₹2K-10K),0.0,568.9,568.9,7.28,7250.42,Success,None,1.49,Fast,False,None,False,0.0,25-34,Female,0-6 months,VIP,Budget,Credit Card,Delhi,13,36402.73,3640.27,15.38,Medium
TXN0002089,USR00411,2024-06-06 13:56:26,2024-06-06,2024,6,Jun,2,Q2,6,3,Thursday,13,Afternoon,23,0,0,0,0,UPI,Shopping,Reliance Digital,Web Browser,Mac,Ahmedabad,11704.86,High (₹10K-50K),0.0,0.0,0.0,0.0,11704.86,Success,None,1.79,Fast,False,None,False,0.0,45-54,Other,2-5 years,Regular,Moderate,Credit Card,Ahmedabad,10,42338.94,4704.33,10.0,Medium
TXN0002072,USR00382,2024-06-06 14:01:13,2024-06-06,2024,6,Jun,2,Q2,6,3,Thursday,14,Afternoon,23,0,0,0,0,Debit Card,Shopping,Myntra,Mobile App,Android,Bangalore,19259.7,High (₹10K-50K),0.0,0.0,0.0,0.0,19259.7,Success,None,2.37,Normal,False,None,False,0.0,25-34,Female,1-2 years,Premium,High Spender,UPI,Bangalore,9,190315.65,21146.18,0.0,High
TXN0002157,USR00428,2024-06-06 14:12:17,2024-06-06,2024,6,Jun,2,Q2,6,3,Thursday,14,Afternoon,23,0,0,0,0,Debit Card,Shopping,Nykaa,Web Browser,Linux,Mumbai,14478.14,High (₹10K-50K),0.0,0.0,0.0,0.0,14478.14,Failed,Insufficient Balance,8.4,Failed,False,None,False,0.0,18-24,Male,2-5 years,VIP,High Spender,Credit Card,Mumbai,13,214589.13,19508.1,15.38,Very High
TXN0002236,USR00348,2024-06-06 16:23:03,2024-06-06,2024,6,Jun,2,Q2,6,3,Thursday,16,Afternoon,23,0,0,0,0,UPI,Shopping,Meesho,Mobile App,Android,Coimbatore,25068.07,High (₹10K-50K),1659.53,0.0,1659.53,6.62,23408.54,Success,None,0.78,Instant,False,None,False,0.0,25-34,Male,2-5 years,Regular,High Spender,Credit Card,Coimbatore,8,34352.65,5725.44,12.5,Medium
TXN0002252,USR00335,2024-06-06 19:19:55,2024-06-06,2024,6,Jun,2,Q2,6,3,Thursday,19,Evening,23,0,0,0,0,Mobile Wallet,Travel,Uber,Web Browser,Linux,Ahmedabad,1118.16,Medium (₹500-2K),0.0,0.0,0.0,0.0,1118.16,Success,None,1.88,Fast,False,None,False,0.0,35-44,Male,1-2 years,New,Budget,Credit Card,Ahmedabad,13,23845.72,2384.57,15.38,Medium
TXN0002237,USR00444,2024-06-06 19:56:37,2024-06-06,2024,6,Jun,2,Q2,6,3,Thursday,19,Evening,23,0,0,0,0,UPI,Bills & Utilities,Broadband Bill,Mobile App,Android,Chandigarh,3230.49,Large (₹2K-10K),0.0,0.0,0.0,0.0,3230.49,Success,None,1.89,Fast,False,None,False,0.0,45-54,Male,1-2 years,Regular,Moderate,UPI,Chandigarh,8,16473.57,2353.37,0.0,Medium
TXN0002026,USR00215,2024-06-06 21:12:23,2024-06-06,2024,6,Jun,2,Q2,6,3,Thursday,21,Night,23,0,0,0,0,Credit Card,Shopping,Meesho,QR Code,Android,Bangalore,5584.33,Large (₹2K-10K),522.55,0.0,522.55,9.36,5061.78,Success,None,2.13,Normal,False,None,False,0.0,45-54,Female,5+ years,New,Moderate,Net Banking,Bangalore,11,57621.009999999995,5762.1,9.09,High
TXN0002247,USR00254,2024-06-06 23:53:46,2024-06-06,2024,6,Jun,2,Q2,6,3,Thursday,23,Night,23,0,0,0,0,Debit Card,Bills & Utilities,Water Board,Mobile App,iOS,Kolkata,826.26,Medium (₹500-2K),0.0,0.0,0.0,0.0,826.26,Success,None,2.22,Normal,False,None,False,0.0,25-34,Male,5+ years,Premium,Budget,UPI,Kolkata,11,47180.19,4718.02,9.09,Medium
TXN0002111,USR00048,2024-06-07 09:47:50,2024-06-07,2024,6,Jun,2,Q2,7,4,Friday,9,Morning,23,0,0,0,0,Credit Card,Travel,Uber,Mobile App,iOS,Lucknow,18409.76,High (₹10K-50K),0.0,910.23,910.23,4.94,17499.53,Success,None,2.9,Normal,True,Unusually High Amount,False,0.0,45-54,Male,2-5 years,New,High Spender,Mobile Wallet,Lucknow,16,256051.00999999998,17070.07,0.0,Very High
TXN0002022,USR00449,2024-06-07 10:46:21,2024-06-07,2024,6,Jun,2,Q2,7,4,Friday,10,Morning,23,0,0,0,0,Net Banking,Groceries,Swiggy Instamart,QR Code,Android,Bangalore,85.39,Micro (<₹100),0.0,0.0,0.0,0.0,85.39,Success,None,2.03,Normal,False,None,False,0.0,25-34,Female,5+ years,VIP,Budget,Net Banking,Bangalore,10,23300.03,2330.0,0.0,Medium
TXN0002155,USR00396,2024-06-07 12:43:37,2024-06-07,2024,6,Jun,2,Q2,7,4,Friday,12,Afternoon,23,0,0,0,0,UPI,Transfers,UPI Transfer,QR Code,Android,Kolkata,49236.34,High (₹10K-50K),0.0,0.0,0.0,0.0,49236.34,Success,None,1.9,Fast,False,None,False,0.0,18-24,Female,5+ years,Regular,High Spender,UPI,Kolkata,13,176357.91,13565.99,0.0,High
TXN0002150,USR00350,2024-06-07 13:01:25,2024-06-07,2024,6,Jun,2,Q2,7,4,Friday,13,Afternoon,23,0,0,0,0,Net Banking,Food & Dining,KFC,Mobile App,Android,Hyderabad,78.24,Micro (<₹100),0.0,0.0,0.0,0.0,78.24,Success,None,1.14,Fast,False,None,False,0.0,35-44,Female,2-5 years,New,Budget,Net Banking,Hyderabad,13,64204.72,5350.39,0.0,High
TXN0002140,USR00143,2024-06-07 14:26:13,2024-06-07,2024,6,Jun,2,Q2,7,4,Friday,14,Afternoon,23,0,0,0,0,UPI,Shopping,Croma,Mobile App,iOS,Coimbatore,26225.92,High (₹10K-50K),0.0,0.0,0.0,0.0,26225.92,Failed,Server Timeout,10.09,Failed,False,None,False,0.0,18-24,Male,1-2 years,VIP,High Spender,UPI,Coimbatore,14,64542.26,5378.52,7.14,High
